file_name,text
616.png,"Brain MRI flair, with small tumor on the bottom right"
617.png,"Brain MRI flair, healthy"
618.png,"Brain MRI flair, healthy"
619.png,"Brain MRI flair, with medium tumor on the top left"
620.png,"Brain MRI flair, with small tumor on the bottom left"
621.png,"Brain MRI flair, with medium tumor on the top left"
622.png,"Brain MRI flair, with medium tumor on the bottom right"
623.png,"Brain MRI flair, healthy"
624.png,"Brain MRI flair, healthy"
625.png,"Brain MRI flair, healthy"
626.png,"Brain MRI flair, healthy"
627.png,"Brain MRI flair, healthy"
628.png,"Brain MRI flair, healthy"
629.png,"Brain MRI flair, healthy"
630.png,"Brain MRI flair, with medium tumor on the top left"
631.png,"Brain MRI flair, with medium tumor on the top left"
632.png,"Brain MRI flair, with medium tumor on the top left"
633.png,"Brain MRI flair, with medium tumor on the top right"
634.png,"Brain MRI flair, healthy"
635.png,"Brain MRI flair, healthy"
636.png,"Brain MRI flair, healthy"
637.png,"Brain MRI flair, with medium tumor on the top right"
638.png,"Brain MRI flair, healthy"
639.png,"Brain MRI flair, with small tumor on the bottom left"
640.png,"Brain MRI flair, healthy"
641.png,"Brain MRI flair, healthy"
642.png,"Brain MRI flair, with medium tumor on the top right"
643.png,"Brain MRI flair, healthy"
644.png,"Brain MRI flair, with medium tumor on the top left"
645.png,"Brain MRI flair, healthy"
646.png,"Brain MRI flair, with medium tumor on the top right"
647.png,"Brain MRI flair, healthy"
648.png,"Brain MRI flair, healthy"
649.png,"Brain MRI flair, healthy"
650.png,"Brain MRI flair, healthy"
651.png,"Brain MRI flair, healthy"
652.png,"Brain MRI flair, with medium tumor on the bottom right"
653.png,"Brain MRI flair, with medium tumor on the top left"
654.png,"Brain MRI flair, healthy"
655.png,"Brain MRI flair, healthy"
656.png,"Brain MRI flair, with medium tumor on the top right"
657.png,"Brain MRI flair, with small tumor on the top right"
658.png,"Brain MRI flair, with medium tumor on the top right"
659.png,"Brain MRI flair, healthy"
660.png,"Brain MRI flair, healthy"
661.png,"Brain MRI flair, with medium tumor on the top left"
662.png,"Brain MRI flair, with medium tumor on the top left"
663.png,"Brain MRI flair, with medium tumor on the center left"
664.png,"Brain MRI flair, healthy"
665.png,"Brain MRI flair, healthy"
666.png,"Brain MRI flair, with medium tumor on the top right"
667.png,"Brain MRI flair, healthy"
668.png,"Brain MRI flair, healthy"
669.png,"Brain MRI flair, healthy"
670.png,"Brain MRI flair, healthy"
671.png,"Brain MRI flair, with medium tumor on the bottom left"
672.png,"Brain MRI flair, with medium tumor on the bottom left"
673.png,"Brain MRI flair, with small tumor on the top left"
674.png,"Brain MRI flair, healthy"
675.png,"Brain MRI flair, with medium tumor on the bottom left"
676.png,"Brain MRI flair, healthy"
677.png,"Brain MRI flair, healthy"
678.png,"Brain MRI flair, healthy"
679.png,"Brain MRI flair, healthy"
680.png,"Brain MRI flair, healthy"
681.png,"Brain MRI flair, healthy"
682.png,"Brain MRI flair, with medium tumor on the bottom left"
683.png,"Brain MRI flair, with medium tumor on the top left"
684.png,"Brain MRI flair, healthy"
685.png,"Brain MRI flair, with medium tumor on the bottom left"
686.png,"Brain MRI flair, healthy"
687.png,"Brain MRI flair, with medium tumor on the bottom left"
688.png,"Brain MRI flair, healthy"
689.png,"Brain MRI flair, with small tumor on the bottom right"
690.png,"Brain MRI flair, with medium tumor on the top right"
691.png,"Brain MRI flair, with medium tumor on the top left"
692.png,"Brain MRI flair, healthy"
693.png,"Brain MRI flair, with medium tumor on the top right"
694.png,"Brain MRI flair, healthy"
695.png,"Brain MRI flair, with medium tumor on the top right"
696.png,"Brain MRI flair, healthy"
697.png,"Brain MRI flair, healthy"
698.png,"Brain MRI flair, healthy"
699.png,"Brain MRI flair, healthy"
700.png,"Brain MRI flair, healthy"
701.png,"Brain MRI flair, with medium tumor on the top right"
702.png,"Brain MRI flair, with medium tumor on the top left"
703.png,"Brain MRI flair, healthy"
704.png,"Brain MRI flair, with medium tumor on the top left"
705.png,"Brain MRI flair, with medium tumor on the top right"
706.png,"Brain MRI flair, with medium tumor on the top right"
707.png,"Brain MRI flair, healthy"
708.png,"Brain MRI flair, with medium tumor on the top left"
709.png,"Brain MRI flair, with small tumor on the center left"
710.png,"Brain MRI flair, with small tumor on the top right"
711.png,"Brain MRI flair, with medium tumor on the bottom right"
712.png,"Brain MRI flair, healthy"
713.png,"Brain MRI flair, with small tumor on the center left"
714.png,"Brain MRI flair, healthy"
715.png,"Brain MRI flair, healthy"
716.png,"Brain MRI flair, with medium tumor on the top right"
717.png,"Brain MRI flair, with medium tumor on the top right"
718.png,"Brain MRI flair, with medium tumor on the bottom right"
719.png,"Brain MRI flair, with medium tumor on the top left"
720.png,"Brain MRI flair, with small tumor on the bottom left"
721.png,"Brain MRI flair, with medium tumor on the top right"
722.png,"Brain MRI flair, with medium tumor on the top left"
723.png,"Brain MRI flair, with small tumor on the center right"
724.png,"Brain MRI flair, healthy"
725.png,"Brain MRI flair, healthy"
726.png,"Brain MRI flair, healthy"
727.png,"Brain MRI flair, healthy"
728.png,"Brain MRI flair, with medium tumor on the top right"
729.png,"Brain MRI flair, with large tumor on the center left"
730.png,"Brain MRI flair, healthy"
731.png,"Brain MRI flair, healthy"
732.png,"Brain MRI flair, healthy"
733.png,"Brain MRI flair, healthy"
734.png,"Brain MRI flair, with large tumor on the center right"
735.png,"Brain MRI flair, with large tumor on the center right"
736.png,"Brain MRI flair, healthy"
737.png,"Brain MRI flair, with medium tumor on the top left"
738.png,"Brain MRI flair, with medium tumor on the bottom left"
739.png,"Brain MRI flair, with large tumor on the bottom right"
740.png,"Brain MRI flair, healthy"
741.png,"Brain MRI flair, with small tumor on the bottom left"
742.png,"Brain MRI flair, with large tumor on the top right"
743.png,"Brain MRI flair, with large tumor on the top right"
744.png,"Brain MRI flair, healthy"
745.png,"Brain MRI flair, healthy"
746.png,"Brain MRI flair, with large tumor on the bottom left"
747.png,"Brain MRI flair, healthy"
748.png,"Brain MRI flair, healthy"
749.png,"Brain MRI flair, healthy"
750.png,"Brain MRI flair, healthy"
751.png,"Brain MRI flair, with medium tumor on the top right"
752.png,"Brain MRI flair, healthy"
753.png,"Brain MRI flair, healthy"
754.png,"Brain MRI flair, with medium tumor on the top right"
755.png,"Brain MRI flair, with medium tumor on the top right"
756.png,"Brain MRI flair, healthy"
757.png,"Brain MRI flair, healthy"
758.png,"Brain MRI flair, healthy"
759.png,"Brain MRI flair, with small tumor on the top right"
760.png,"Brain MRI flair, healthy"
761.png,"Brain MRI flair, with medium tumor on the bottom right"
762.png,"Brain MRI flair, healthy"
763.png,"Brain MRI flair, with medium tumor on the top right"
764.png,"Brain MRI flair, healthy"
765.png,"Brain MRI flair, healthy"
766.png,"Brain MRI flair, healthy"
767.png,"Brain MRI flair, healthy"
768.png,"Brain MRI flair, healthy"
769.png,"Brain MRI flair, healthy"
770.png,"Brain MRI flair, with medium tumor on the bottom right"
771.png,"Brain MRI flair, with medium tumor on the top right"
772.png,"Brain MRI flair, healthy"
773.png,"Brain MRI flair, with large tumor on the top left"
774.png,"Brain MRI flair, healthy"
775.png,"Brain MRI flair, with medium tumor on the top left"
776.png,"Brain MRI flair, healthy"
777.png,"Brain MRI flair, healthy"
778.png,"Brain MRI flair, with medium tumor on the top right"
779.png,"Brain MRI flair, healthy"
780.png,"Brain MRI flair, with small tumor on the top right"
781.png,"Brain MRI flair, healthy"
782.png,"Brain MRI flair, healthy"
783.png,"Brain MRI flair, with medium tumor on the top right"
784.png,"Brain MRI flair, healthy"
785.png,"Brain MRI flair, healthy"
786.png,"Brain MRI flair, healthy"
787.png,"Brain MRI flair, with medium tumor on the top right"
788.png,"Brain MRI flair, healthy"
789.png,"Brain MRI flair, with medium tumor on the top left"
790.png,"Brain MRI flair, with medium tumor on the bottom right"
791.png,"Brain MRI flair, with large tumor on the bottom left"
792.png,"Brain MRI flair, with medium tumor on the top right"
793.png,"Brain MRI flair, healthy"
794.png,"Brain MRI flair, healthy"
795.png,"Brain MRI flair, healthy"
796.png,"Brain MRI flair, with large tumor on the center left"
797.png,"Brain MRI flair, with small tumor on the top right"
798.png,"Brain MRI flair, with small tumor on the bottom right"
799.png,"Brain MRI flair, healthy"
800.png,"Brain MRI flair, healthy"
801.png,"Brain MRI flair, healthy"
802.png,"Brain MRI flair, healthy"
803.png,"Brain MRI flair, with medium tumor on the bottom right"
804.png,"Brain MRI flair, healthy"
805.png,"Brain MRI flair, healthy"
806.png,"Brain MRI flair, with small tumor on the bottom right"
807.png,"Brain MRI flair, with medium tumor on the bottom left"
808.png,"Brain MRI flair, with medium tumor on the top right"
809.png,"Brain MRI flair, healthy"
810.png,"Brain MRI flair, with medium tumor on the bottom left"
811.png,"Brain MRI flair, with medium tumor on the bottom right"
812.png,"Brain MRI flair, with large tumor on the bottom left"
813.png,"Brain MRI flair, with medium tumor on the top right"
814.png,"Brain MRI flair, with medium tumor on the bottom right"
815.png,"Brain MRI flair, healthy"
816.png,"Brain MRI flair, healthy"
817.png,"Brain MRI flair, with medium tumor on the top left"
818.png,"Brain MRI flair, with medium tumor on the bottom right"
819.png,"Brain MRI flair, with medium tumor on the top left"
820.png,"Brain MRI flair, healthy"
821.png,"Brain MRI flair, healthy"
822.png,"Brain MRI flair, with small tumor on the top right"
823.png,"Brain MRI flair, healthy"
824.png,"Brain MRI flair, with medium tumor on the top right"
825.png,"Brain MRI flair, with large tumor on the bottom left"
826.png,"Brain MRI flair, healthy"
827.png,"Brain MRI flair, with medium tumor on the top left"
828.png,"Brain MRI flair, healthy"
829.png,"Brain MRI flair, healthy"
830.png,"Brain MRI flair, with medium tumor on the bottom left"
831.png,"Brain MRI flair, with medium tumor on the top left"
832.png,"Brain MRI flair, healthy"
833.png,"Brain MRI flair, with small tumor on the center left"
834.png,"Brain MRI flair, healthy"
835.png,"Brain MRI flair, with small tumor on the top right"
836.png,"Brain MRI flair, with medium tumor on the top left"
837.png,"Brain MRI flair, healthy"
838.png,"Brain MRI flair, with medium tumor on the top right"
839.png,"Brain MRI flair, healthy"
840.png,"Brain MRI flair, healthy"
841.png,"Brain MRI flair, healthy"
842.png,"Brain MRI flair, healthy"
843.png,"Brain MRI flair, healthy"
844.png,"Brain MRI flair, healthy"
845.png,"Brain MRI flair, healthy"
846.png,"Brain MRI flair, with medium tumor on the top right"
847.png,"Brain MRI flair, with large tumor on the bottom right"
848.png,"Brain MRI flair, healthy"
849.png,"Brain MRI flair, healthy"
850.png,"Brain MRI flair, with small tumor on the bottom right"
851.png,"Brain MRI flair, with medium tumor on the top right"
852.png,"Brain MRI flair, with medium tumor on the bottom left"
853.png,"Brain MRI flair, healthy"
854.png,"Brain MRI flair, healthy"
855.png,"Brain MRI flair, with medium tumor on the top right"
856.png,"Brain MRI flair, healthy"
857.png,"Brain MRI flair, healthy"
858.png,"Brain MRI flair, healthy"
859.png,"Brain MRI flair, healthy"
860.png,"Brain MRI flair, with medium tumor on the top right"
861.png,"Brain MRI flair, healthy"
862.png,"Brain MRI flair, with medium tumor on the top left"
863.png,"Brain MRI flair, healthy"
864.png,"Brain MRI flair, with medium tumor on the top right"
865.png,"Brain MRI flair, healthy"
866.png,"Brain MRI flair, healthy"
867.png,"Brain MRI flair, healthy"
868.png,"Brain MRI flair, with small tumor on the top right"
869.png,"Brain MRI flair, with medium tumor on the top right"
870.png,"Brain MRI flair, with small tumor on the top right"
871.png,"Brain MRI flair, healthy"
872.png,"Brain MRI flair, healthy"
873.png,"Brain MRI flair, healthy"
874.png,"Brain MRI flair, healthy"
875.png,"Brain MRI flair, with medium tumor on the center right"
876.png,"Brain MRI flair, with medium tumor on the top right"
877.png,"Brain MRI flair, healthy"
878.png,"Brain MRI flair, healthy"
879.png,"Brain MRI flair, with medium tumor on the bottom right"
880.png,"Brain MRI flair, healthy"
881.png,"Brain MRI flair, healthy"
882.png,"Brain MRI flair, healthy"
883.png,"Brain MRI flair, healthy"
884.png,"Brain MRI flair, with large tumor on the top left"
885.png,"Brain MRI flair, with medium tumor on the top right"
886.png,"Brain MRI flair, healthy"
887.png,"Brain MRI flair, with small tumor on the top right"
888.png,"Brain MRI flair, healthy"
889.png,"Brain MRI flair, with medium tumor on the bottom left"
890.png,"Brain MRI flair, healthy"
891.png,"Brain MRI flair, with small tumor on the center"
892.png,"Brain MRI flair, with small tumor on the center"
893.png,"Brain MRI flair, healthy"
894.png,"Brain MRI flair, with large tumor on the bottom left"
895.png,"Brain MRI flair, healthy"
896.png,"Brain MRI flair, with small tumor on the top right"
897.png,"Brain MRI flair, with small tumor on the top right"
898.png,"Brain MRI flair, with medium tumor on the top right"
899.png,"Brain MRI flair, with small tumor on the bottom left"
900.png,"Brain MRI flair, with medium tumor on the center left"
901.png,"Brain MRI flair, healthy"
902.png,"Brain MRI flair, healthy"
903.png,"Brain MRI flair, with medium tumor on the top right"
904.png,"Brain MRI flair, with large tumor on the bottom left"
905.png,"Brain MRI flair, healthy"
906.png,"Brain MRI flair, healthy"
907.png,"Brain MRI flair, with medium tumor on the top left"
908.png,"Brain MRI flair, with medium tumor on the top right"
909.png,"Brain MRI flair, with large tumor on the center left"
910.png,"Brain MRI flair, healthy"
911.png,"Brain MRI flair, healthy"
912.png,"Brain MRI flair, healthy"
913.png,"Brain MRI flair, healthy"
914.png,"Brain MRI flair, healthy"
915.png,"Brain MRI flair, healthy"
916.png,"Brain MRI flair, with medium tumor on the top left"
917.png,"Brain MRI flair, with small tumor on the bottom right"
918.png,"Brain MRI flair, with medium tumor on the top right"
919.png,"Brain MRI flair, with large tumor on the center left"
920.png,"Brain MRI flair, with small tumor on the top right"
921.png,"Brain MRI flair, with small tumor on the top left"
922.png,"Brain MRI flair, healthy"
923.png,"Brain MRI flair, with large tumor on the bottom right"
924.png,"Brain MRI flair, with medium tumor on the top left"
925.png,"Brain MRI flair, with small tumor on the center right"
926.png,"Brain MRI flair, healthy"
927.png,"Brain MRI flair, with medium tumor on the top right"
928.png,"Brain MRI flair, healthy"
929.png,"Brain MRI flair, with medium tumor on the top left"
930.png,"Brain MRI flair, with small tumor on the top right"
931.png,"Brain MRI flair, with small tumor on the top left"
932.png,"Brain MRI flair, with medium tumor on the top right"
933.png,"Brain MRI flair, with small tumor on the bottom right"
934.png,"Brain MRI flair, with medium tumor on the bottom left"
935.png,"Brain MRI flair, healthy"
936.png,"Brain MRI flair, with medium tumor on the center left"
937.png,"Brain MRI flair, healthy"
938.png,"Brain MRI flair, with medium tumor on the top right"
939.png,"Brain MRI flair, with medium tumor on the top right"
940.png,"Brain MRI flair, healthy"
941.png,"Brain MRI flair, with medium tumor on the bottom left"
942.png,"Brain MRI flair, with large tumor on the bottom right"
943.png,"Brain MRI flair, healthy"
944.png,"Brain MRI flair, with medium tumor on the top left"
945.png,"Brain MRI flair, healthy"
946.png,"Brain MRI flair, with small tumor on the top left"
947.png,"Brain MRI flair, healthy"
948.png,"Brain MRI flair, healthy"
949.png,"Brain MRI flair, healthy"
950.png,"Brain MRI flair, with small tumor on the bottom left"
951.png,"Brain MRI flair, healthy"
952.png,"Brain MRI flair, with medium tumor on the bottom left"
953.png,"Brain MRI flair, with large tumor on the center right"
954.png,"Brain MRI flair, healthy"
955.png,"Brain MRI flair, with medium tumor on the top right"
956.png,"Brain MRI flair, healthy"
957.png,"Brain MRI flair, with medium tumor on the top right"
958.png,"Brain MRI flair, healthy"
959.png,"Brain MRI flair, with medium tumor on the top left"
960.png,"Brain MRI flair, healthy"
961.png,"Brain MRI flair, with medium tumor on the top right"
962.png,"Brain MRI flair, with medium tumor on the top right"
963.png,"Brain MRI flair, with medium tumor on the bottom right"
964.png,"Brain MRI flair, healthy"
965.png,"Brain MRI flair, healthy"
966.png,"Brain MRI flair, with medium tumor on the top right"
967.png,"Brain MRI flair, with medium tumor on the top right"
968.png,"Brain MRI flair, with medium tumor on the top right"
969.png,"Brain MRI flair, with small tumor on the top right"
970.png,"Brain MRI flair, healthy"
971.png,"Brain MRI flair, healthy"
972.png,"Brain MRI flair, healthy"
973.png,"Brain MRI flair, healthy"
974.png,"Brain MRI flair, healthy"
975.png,"Brain MRI flair, healthy"
976.png,"Brain MRI flair, with medium tumor on the bottom left"
977.png,"Brain MRI flair, healthy"
978.png,"Brain MRI flair, healthy"
979.png,"Brain MRI flair, healthy"
980.png,"Brain MRI flair, healthy"
981.png,"Brain MRI flair, healthy"
982.png,"Brain MRI flair, with medium tumor on the top right"
983.png,"Brain MRI flair, with small tumor on the bottom left"
984.png,"Brain MRI flair, healthy"
985.png,"Brain MRI flair, healthy"
986.png,"Brain MRI flair, with medium tumor on the bottom left"
987.png,"Brain MRI flair, healthy"
988.png,"Brain MRI flair, with small tumor on the top right"
989.png,"Brain MRI flair, with medium tumor on the bottom right"
990.png,"Brain MRI flair, healthy"
991.png,"Brain MRI flair, with large tumor on the bottom left"
992.png,"Brain MRI flair, with small tumor on the top right"
993.png,"Brain MRI flair, healthy"
994.png,"Brain MRI flair, healthy"
995.png,"Brain MRI flair, healthy"
996.png,"Brain MRI flair, with medium tumor on the top right"
997.png,"Brain MRI flair, healthy"
998.png,"Brain MRI flair, with large tumor on the top right"
999.png,"Brain MRI flair, with medium tumor on the bottom right"
